Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mongolia,MNG,5.999769597,6.707978857,5.749364854,5.220685624,4.48568114,4.409440878,3.686953046,3.57672505,3.554334286,3.544007629,3.670643445,3.627920558,3.850073979,3.700508732,3.767325506,4.320847278,4.81132726,4.997422901,4.925951645,5.114344888,5.295464973,5.732418152,6.138738388,6.461561118,6.242888388,5.835434973,5.998504731,6.32277465,6.809659067,7.1383139
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Montenegro,MNE,3.158688066,2.231971405,2.437526704,2.120097678,2.055406623,2.169870789,2.541712561,2.739527825,2.892364505,1.999762377,2.513997851,2.744975625,2.896306827,3.085570511,3.328063937,3.263759216,3.543433194,3.4071849,4.365373301,2.82632534,4.171913443,4.089640191,3.757003292,3.649830089,3.567649282,3.791795988,3.456033476,3.642510199,4.018308431,4.181644556
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Morocco,MAR,0.874932349,0.925201025,0.979462121,0.991096254,1.057666395,1.082437236,1.05502433,1.091494368,1.102288173,1.142730008,1.151363108,1.253815361,1.27876029,1.255883514,1.364926227,1.432046541,1.459389871,1.484146405,1.537329297,1.521489472,1.594212697,1.700194863,1.741296046,1.70373346,1.713696176,1.74194643,1.718049005,1.78795582,1.80818816,1.968879371
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mozambique,MOZ,0.083980414,0.069027205,0.079423135,0.090704629,0.073552561,0.075194151,0.072248277,0.077937387,0.073371488,0.071159742,0.080305012,0.077466769,0.084028058,0.0992664,0.096981829,0.084562385,0.089747377,0.104823601,0.102478438,0.111170736,0.116175443,0.141062315,0.150243321,0.166511357,0.186706681,0.205511658,0.262921374,0.252269549,0.236138146,0.247480692
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Myanmar,MMR,0.101821584,0.098700772,0.10374459,0.115190131,0.133391253,0.161767022,0.168333323,0.164829719,0.177755574,0.193358874,0.207308867,0.181502371,0.178615725,0.223479126,0.21441346,0.224656236,0.207401913,0.214522886,0.162082563,0.152891404,0.164631248,0.174575428,0.23824039,0.268433311,0.333604608,0.369769615,0.421272122,0.621475063,0.62549446,0.692270989
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Namibia,NAM,..,0.789690997,0.833352147,0.936924192,1.049889987,1.10466746,1.165832155,1.16551562,1.162243448,1.112874991,1.067701734,1.324982412,1.127123019,1.18292285,1.22697362,1.286639682,1.275925495,1.302366602,1.446762212,1.460163575,1.490803236,1.559976364,1.627150549,1.717025552,1.760275631,1.839222256,1.776269803,1.804372447,1.756301753,1.723176727
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nauru,NRU,13.15899146,12.7852959,11.91627999,11.19694895,10.84290442,10.50794882,9.869502175,9.881308501,9.588513058,8.99547337,8.489929652,7.787320274,7.545164718,6.651198763,6.676342525,6.97809653,4.740625607,4.314794974,4.129649517,3.928466725,4.149985353,3.889915394,4.011872846,4.432391996,4.670932358,4.997764864,5.525924631,5.760999829,5.367326401,5.291790307
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nepal,NPL,0.047857598,0.058728477,0.059615113,0.066289378,0.080042208,0.084987737,0.085985896,0.094254837,0.097695142,0.129382417,0.131150878,0.138827943,0.110006333,0.117658016,0.108045062,0.121308224,0.098650132,0.100832327,0.111411011,0.143664057,0.170862749,0.190681578,0.219452898,0.22233215,0.259710599,0.260272199,0.373699095,0.442930537,0.532885027,0.466425106
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Netherlands,NLD,9.924007675,10.25285143,10.09294156,10.34342666,10.22302907,10.6155855,11.17951272,10.65368194,10.6151513,10.21029607,10.17842879,10.41469683,10.36783306,10.49982305,10.57111142,10.28966656,10.01478579,10.04478413,10.046576,9.708683184,10.29831131,9.511010375,9.398612781,9.348141014,8.881905066,9.292285449,9.309012153,9.092003314,8.784029874,8.437132492
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Zealand,NZL,6.700312331,6.474693142,6.903191098,6.707435194,6.692237569,6.622148418,6.80943194,7.322613916,7.124718218,7.460796329,7.635378593,8.148125242,7.988628593,8.293007549,8.033296636,8.280848593,8.188572384,7.876911786,8.020423494,7.244387115,7.136621693,6.909375,7.283727683,7.178023908,7.078644968,7.003340999,6.615409092,6.840493601,6.602334408,6.830153438
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nicaragua,NIC,0.457422501,0.443487828,0.504927299,0.485719253,0.546001738,0.561783119,0.585280789,0.616855278,0.70744059,0.701323874,0.735474668,0.755955788,0.772560442,0.857157027,0.841387369,0.795409005,0.82237892,0.837510363,0.791702299,0.76152745,0.770731731,0.802045855,0.777036209,0.731005548,0.766443602,0.836884653,0.841994386,0.844899771,0.778122139,0.785738253
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Niger,NER,0.067905257,0.062457497,0.056543571,0.06240021,0.057875408,0.053874508,0.060433873,0.058650487,0.061536151,0.058189183,0.057402498,0.055324263,0.055927351,0.058963056,0.059422221,0.054821211,0.052483897,0.055038729,0.055899723,0.067625374,0.082368912,0.081295544,0.105538434,0.105461267,0.110785435,0.10496557,0.10078319,0.088028653,0.086514815,0.091665485
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nigeria,NGA,0.764292053,0.838703978,0.916427689,0.839113693,0.742761058,0.796466435,0.903339474,0.866943283,0.760155964,0.727010228,0.791345787,0.808135837,0.711822396,0.75869855,0.721920704,0.702691242,0.615049159,0.547052374,0.570497902,0.491387513,0.55952472,0.574131814,0.560552565,0.618873687,0.640164065,0.585680808,0.587458011,0.560724005,0.553891409,0.567021903
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,North Macedonia,MKD,4.202822265,4.116343904,4.234292672,4.429280888,4.312172061,4.293525487,5.04471409,4.500846075,4.900715957,4.507317779,4.321366003,4.385217423,4.143390835,4.508151628,4.348884944,4.533214195,4.518759668,4.745740152,4.630958651,4.324389432,4.206609817,4.622793156,4.39005669,3.945820607,3.724066746,3.577338899,3.520451245,3.754105805,3.517166077,3.997989112
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Norway,NOR,6.909250631,6.411782815,7.045047815,7.520563007,7.935317263,7.888907649,7.896472674,8.295618068,8.54965763,8.897461694,7.636128255,7.691562959,7.5727404,8.142624465,8.131757809,7.862645894,7.980707524,8.015624041,7.732772788,7.750595085,8.470354975,7.995335435,7.669510835,7.776876355,7.613711041,7.611869621,7.405551494,7.147399795,7.077182696,6.72159668
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Oman,OMN,6.605065934,8.295012577,7.516470409,7.324404837,7.590143766,8.684928052,8.770302422,8.916551033,8.561683044,9.503632275,10.71300751,11.8043352,12.46886518,13.03631354,12.65995775,12.33027141,15.30319071,16.21882795,15.5839546,16.16074219,16.33483858,16.72019758,17.12545526,16.51023927,16.55801422,16.73052186,16.39953434,15.83626422,16.43143235,16.51762592
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pakistan,PAK,0.511428117,0.505905993,0.547315236,0.587428024,0.589992015,0.621535222,0.625359557,0.632295558,0.619966416,0.659832693,0.637262087,0.627048268,0.626753894,0.633183139,0.695291881,0.6977762,0.743978278,0.803939454,0.764603373,0.763388599,0.723143982,0.713484625,0.711201442,0.711334539,0.74061942,0.777991402,0.848207169,0.918888146,0.852465932,0.853455151
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Palau,PLW,0,0,12.34691327,12.1001221,11.84257603,11.48817479,11.22264832,11.03459584,10.78930617,10.52631579,10.73709825,10.89872907,10.95662687,10.86519115,11.78479932,13.15616963,12.90075947,12.33088919,11.1454298,10.80951875,11.52642934,11.60087719,12.33143876,12.45717495,12.35109013,11.58255592,13.98742703,14.35779559,14.04500672,14.04889484
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Panama,PAN,1.099157213,1.248858933,1.423201385,1.455494326,1.516841795,1.603605508,1.589800282,1.639856124,1.983101903,1.703260485,1.759884547,2.030856341,1.73342433,1.736637574,1.7295597,2.152657033,2.223582508,2.180985391,2.087817958,2.44384989,2.536305575,2.709401807,2.786147667,2.682755401,2.766436784,2.703773648,2.67456566,2.472764701,2.414834146,3.15277002
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Papua New Guinea,PNG,0.56109074,0.545377782,0.526948899,0.515590033,0.461869122,0.46184949,0.466454028,0.484211176,0.516343315,0.489214468,0.513534401,0.59456112,0.613074441,0.669350417,0.786090817,0.758507162,0.712275706,0.728962851,0.666770524,0.682861138,0.661825395,0.660553321,0.609328173,0.63545198,0.695545083,0.749950416,0.861248955,0.83487332,0.810270776,0.79455186
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Paraguay,PRY,0.510495308,0.484717356,0.57857622,0.642378076,0.74190805,0.821300645,0.790168211,0.852418774,0.866648563,0.848840765,0.687826795,0.693614422,0.714157085,0.735552619,0.733652566,0.675293479,0.714513499,0.665546243,0.765825803,0.801024239,0.874265616,0.892890908,0.874070327,0.882701828,0.924028535,1.030681699,1.146089236,1.268463814,1.314879516,1.257835727
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Peru,PER,0.944204013,0.897435886,0.912646924,0.9271757,0.939751388,1.049124394,1.126673525,1.102254072,1.044630255,1.107429351,1.074278847,0.98232054,1.014509025,0.983146825,1.119857305,1.111720722,1.086773378,1.182095893,1.329318686,1.419219461,1.539485423,1.642850884,1.617524867,1.65625741,1.751597346,1.77630709,1.826383697,1.717243013,1.695133987,1.728759796
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Philippines,PHL,0.667274778,0.644783638,0.681987852,0.723264196,0.761466142,0.891654624,0.947502,1.028499672,0.996340301,0.938702671,0.924917183,0.885164693,0.88048959,0.887757191,0.888098562,0.888808126,0.790267916,0.817575639,0.823511063,0.820849949,0.865757153,0.857660265,0.879129481,0.957914719,1.00490795,1.077394248,1.162911949,1.250723954,1.276314688,1.317426534
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Poland,POL,9.189383729,9.193722889,8.95035399,8.94445674,8.814966858,8.809530188,9.199378527,8.916689047,8.235525922,7.992134871,7.730919997,7.676919487,7.515499983,7.793067688,7.905616389,7.89596453,8.23499125,8.220639991,8.087059985,7.791554656,8.247004676,8.159932723,7.969684286,7.841820794,7.516889192,7.610021183,7.895752254,8.23871846,8.21361826,7.773699657
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Portugal,PRT,4.113763718,4.293844473,4.699726521,4.595513652,4.734302321,5.056085191,4.843279648,5.038254613,5.47239443,6.088143194,5.99240148,5.923501566,6.29627863,5.786847294,5.926137327,6.233623051,5.744758174,5.576951605,5.383921865,5.327241121,4.817631537,4.723430414,4.585926334,4.451935228,4.416000981,4.812853275,4.722059625,5.177616186,4.813832834,4.339632382
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Qatar,QAT,28.3996151,32.82641746,31.14325908,34.18312447,36.93055286,36.97569366,39.5673245,46.11680903,45.61417701,47.28714402,44.37723803,42.20417158,45.56328924,46.41541699,47.65554803,45.40502645,43.12198294,40.45262048,36.72612664,33.57602495,35.35696444,37.79735956,39.39784642,37.42145054,36.87762055,35.11026587,33.49296346,32.28175112,31.23428652,32.76084831
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Romania,ROU,7.440514942,6.206436155,5.535848373,5.170612495,5.066547776,5.328626401,5.491271853,5.03717792,4.422476504,3.78207319,3.96656931,4.302825279,4.313716539,4.549129368,4.444658776,4.442570329,4.683482308,4.632226375,4.646118452,3.962761827,3.83354544,4.172467213,4.080509382,3.607626478,3.593459012,3.69998591,3.633500652,3.788441457,3.861241442,3.817346877
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Russian Federation,RUS,14.62148862,14.39708405,13.67198499,12.66510501,11.35416554,11.0225936,10.80707752,10.07000213,10.07623824,10.3503401,10.66766985,10.73579784,10.77264976,11.13041398,11.11272178,11.23186539,11.56838308,11.61128585,11.5956674,10.83211976,11.32541145,11.88496229,11.70207305,11.37701336,11.20820979,11.05200967,10.88743178,11.03520405,11.49657817,11.79720317
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Rwanda,RWA,0.07505845,0.066459685,0.065903525,0.064252082,0.069251626,0.080685478,0.071635661,0.066137567,0.063811201,0.066009646,0.066948919,0.06781785,0.066619997,0.06410055,0.063149714,0.06116826,0.059602596,0.060800881,0.057724006,0.058657151,0.058664777,0.06414828,0.069010051,0.073294239,0.075922832,0.084565444,0.097527437,0.097483725,0.102732982,0.10384208
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Samoa,WSM,0.529176031,0.57972389,0.606599568,0.656504943,0.597318422,0.666659043,0.74414446,0.723075114,0.809934307,0.79632953,0.808660493,0.877486121,0.913572309,0.904289373,1.002270395,1.092638343,1.034961638,1.04526507,0.883792958,0.90849795,0.983192241,0.993628757,0.996345723,0.986800974,1.037386559,1.170107727,1.438621414,1.477628474,1.404380523,1.394020906
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sao Tome and Principe,STP,0.384733636,0.376978324,0.351776391,0.34950305,0.355869163,0.356184765,0.350042832,0.344336607,0.364117605,0.358936026,0.371571315,0.365108233,0.388411716,0.427283724,0.471790839,0.494186047,0.492985367,0.481026819,0.508034298,0.526026228,0.563858173,0.540194793,0.628672522,0.630686891,0.60861684,0.619021101,0.632843348,0.649406833,0.65343705,0.677542766
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Saudi Arabia,SAU,10.70975559,11.28427918,11.69110631,11.38917682,11.23509925,10.84406537,11.21333644,11.03773391,11.42505732,11.4005605,11.58639167,11.50441985,12.03411156,12.30322588,12.67405263,12.92316996,13.21506197,13.43251843,14.20382644,14.27227557,15.16845087,15.38146151,15.97804821,15.98395083,16.82526725,17.25782666,16.79513901,15.94094859,14.88533955,14.61951064
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Senegal,SEN,0.308691573,0.301084987,0.322063514,0.305689552,0.309635372,0.319854284,0.331014359,0.355188217,0.388424111,0.417858655,0.418753073,0.448318363,0.449820498,0.429958147,0.503818645,0.516326824,0.494469381,0.536334336,0.542081908,0.546632566,0.560744785,0.588029711,0.563383773,0.589383333,0.613587045,0.646794576,0.686906343,0.646584895,0.653397076,0.663505113
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Serbia,SRB,8.160624835,6.872683209,6.276384883,5.548304542,5.029918009,5.842205158,6.780453764,7.413268293,7.427536208,5.306097116,5.851965836,5.997628019,6.480498557,6.970705924,7.549794276,6.811809371,7.152196789,6.97189585,6.778829265,6.402955303,6.460167791,7.081766506,6.360565389,6.486829109,5.463611916,6.397004926,6.605139295,6.742665925,6.606031217,6.615485293
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Seychelles,SYC,2.198339736,2.480160139,2.482935998,2.597816008,2.788221818,2.701051737,3.115798841,3.58644059,3.727519468,3.829125731,3.610210647,3.977734539,4.200757259,4.125342772,4.636556532,4.605469599,4.596926714,4.753448661,4.800128801,5.129556233,4.935947421,4.670577875,4.828828013,4.619284261,5.111702186,5.477472463,6.084899184,6.05365024,6.005456688,6.267861716
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sierra Leone,SLE,0.073334462,0.077977803,0.07546089,0.076006433,0.081043756,0.054484709,0.07130748,0.051895243,0.055595818,0.04402092,0.072512029,0.090918524,0.096632117,0.102599428,0.096054292,0.078475064,0.101621853,0.084675231,0.08522606,0.082621894,0.086907915,0.111200422,0.126712672,0.149163106,0.160572763,0.124105013,0.124434324,0.122369527,0.108786342,0.111708614
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Singapore,SGP,9.507300635,9.720603888,9.72263579,10.91429501,11.10800433,10.66302625,10.49392705,10.0530079,9.433432819,9.549064181,10.45647507,10.15736542,9.887762066,9.273223218,9.508518085,8.650599822,8.445470894,8.343723215,7.939751159,7.785710605,8.354508373,8.636110044,8.224530474,8.133169555,8.117137172,8.208109049,8.221593239,8.756073541,8.405696656,8.306833844
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Slovak Republic,SVK,10.3434357,9.03932537,8.689172662,8.322509227,7.800115631,7.902015648,7.848737503,7.852724291,7.680804583,7.535201871,7.065165754,7.171956473,7.079416587,7.133544027,6.967339751,7.16912035,7.048747323,6.919612207,6.896373516,6.295273695,6.571950882,6.319835714,5.981808125,6.081287651,5.617285785,5.670137972,5.800381454,6.173481844,6.059241338,5.697737886
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Slovenia,SVN,6.77062559,6.370518783,6.423948334,6.806189143,6.83910019,7.271824519,7.688718051,7.918403026,7.82341195,7.518740119,7.311336526,7.720701184,7.783588113,7.722976971,7.861545148,7.956364342,8.118969459,8.068590501,8.588513622,7.603782771,7.701518562,7.648319915,7.35169231,7.062345597,6.359276036,6.367580618,6.732550718,6.834970006,6.785737362,6.512113427
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Solomon Islands,SLB,0.471664646,0.479410215,0.489363682,0.500725812,0.521254852,0.524802166,0.533583375,0.537463795,0.540494187,0.544094039,0.548167581,0.558816517,0.57236667,0.583891279,0.65347563,0.70281832,0.681758304,0.664461703,0.626355375,0.628418458,0.63120612,0.639672326,0.624204113,0.67002653,0.575852689,0.509091503,0.568856651,0.551089594,0.540615155,0.529635122
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Somalia,SOM,0.104744956,0.104757199,0.106147329,0.096850362,0.090749369,0.082775731,0.076815502,0.070504,0.064268198,0.059395462,0.055644321,0.05605933,0.060566758,0.059016542,0.056961534,0.055410702,0.053917613,0.056052783,0.054024205,0.052327201,0.052416928,0.051805553,0.050617645,0.050924004,0.048913405,0.047275824,0.046058004,0.044307737,0.042774381,0.043406982
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Africa,ZAF,6.210426062,5.923302849,5.718828599,5.796339791,5.827412982,6.009000483,6.137410697,6.382386964,6.466296489,6.004866075,6.080799831,6.786831273,6.951621386,7.340136946,7.825892667,7.704432492,7.673752776,7.94189042,8.439292936,7.899031594,8.212950639,7.80385111,8.03052846,8.110148018,8.184375567,7.602569409,7.534988753,7.691428338,7.574955788,7.568639863
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Sudan,SSD,0.091328502,0.083502887,0.073311332,0.049919772,0.066982924,0.067158842,0.067594327,0.080465022,0.068418524,0.072288977,0.075202472,0.082741373,0.10085431,0.107738767,0.130103683,0.119020512,0.124374604,0.139370833,0.140426193,0.139846056,0.135185645,0.125081104,0.132559568,0.130838821,0.136088589,0.175928837,0.156351309,0.142200025,0.148864937,0.163031628
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Spain,ESP,5.530368159,5.699778188,5.934201677,5.540467681,5.776431165,6.055961061,5.768715311,6.206173348,6.369794838,6.890864916,7.230213057,7.216250353,7.548673405,7.553341743,7.817928356,8.029197431,7.69812925,7.842320847,7.056479349,6.200863509,5.866732599,5.8703673,5.756852957,5.208180301,5.184084071,5.518011132,5.314365599,5.654264924,5.492631121,5.091304336
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sri Lanka,LKA,0.22158901,0.22727309,0.295898472,0.284036214,0.318705037,0.318830591,0.454901077,0.451548184,0.463699854,0.508822318,0.58201775,0.573612341,0.597257145,0.645665666,0.663748824,0.715498009,0.629818973,0.684989913,0.641048352,0.610798078,0.645147025,0.756109666,0.824822521,0.703337382,0.847020887,0.971034812,1.034127246,1.089404962,1.000982926,1.090785672
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Kitts and Nevis,KNA,2.726646323,2.777366681,3.777506112,3.336791565,3.492773982,3.619271445,3.584936306,3.731445849,4.103549627,4.093697713,4.19260465,4.481798808,5.064412934,4.891128772,5.064405324,4.699839486,4.947305543,5.236626609,5.216727458,14.86275007,5.090395123,5.855278367,7.117564481,4.762702284,4.785620122,4.980121364,5.126810078,5.095741341,5.146458407,5.21462106
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Lucia,LCA,1.321143211,1.359275792,2.040021855,1.946229685,2.06560796,2.200225799,2.221226351,2.222522418,2.493385611,2.492164594,2.419435737,2.62712181,2.67863213,2.734180942,2.731994228,2.681605456,2.857571935,2.880287491,2.934581435,8.04653246,3.126919589,3.43373319,4.342552159,2.914736346,2.898103018,2.85839554,2.870536752,3.003448801,2.974905559,2.999725618
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Vincent and the Grenadines,VCT,0.716527243,0.771413371,1.036017735,1.10014874,1.198834515,1.325170354,1.294076472,1.367741258,1.69754303,1.657967455,1.438324269,1.799526579,2.013221684,2.070587403,2.181905371,2.212543399,2.25259587,2.434490724,2.310634903,8.064457393,2.250521462,2.437835202,3.303942341,2.108887855,2.505799162,2.318701752,2.413106462,2.137395901,2.402142837,2.440814304
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sudan,SDN,0.254407994,0.223899725,0.208020557,0.144870443,0.20685722,0.193550171,0.180498426,0.214476986,0.190471556,0.206955078,0.216388042,0.232117537,0.279790026,0.281383038,0.306185411,0.355307887,0.425182593,0.447671669,0.466335494,0.469850284,0.48669332,0.462634339,0.44928309,0.422784172,0.435505048,0.490110627,0.536625678,0.515282415,0.496723034,0.477025251
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Suriname,SUR,4.263991317,4.917873653,4.893752637,4.877944954,4.851278168,4.804669843,4.752957187,4.70639696,4.615979677,4.569362196,3.090660086,3.119775787,2.250830196,2.449402517,2.728234216,3.268490179,2.929506937,2.673152178,2.725953201,2.679268205,3.19526443,3.536618938,4.374810746,4.060328364,4.599057018,4.733654807,5.081899999,4.247454298,3.715637974,4.412669644
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sweden,SWE,6.232880994,6.293830778,6.546546075,6.480989237,6.661029332,6.596952805,7.199119375,6.486683001,6.59400875,6.464858272,6.005054717,5.901251804,6.053104115,6.162233629,5.959094376,5.560197095,5.384755584,5.152582637,5.005533298,4.611403004,5.132251369,4.71766273,4.426614607,4.222333306,4.030956745,3.999556698,3.908300695,3.807213142,3.539296569,3.405203307
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Switzerland,CHE,6.451697925,6.71572761,6.647298965,6.262660766,6.090112736,6.16976724,6.222699859,6.030309895,6.22324807,6.232944582,6.083975363,6.245589468,5.981438218,6.109755265,6.12803762,6.165119136,6.076924249,5.766193267,5.879237808,5.639146825,5.77742182,5.206044994,5.316661125,5.381300293,4.85956841,4.719745349,4.737238602,4.57876628,4.402143727,4.358609865
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Syrian Arab Republic,SYR,2.610041941,2.798084317,2.671808699,2.650664177,2.689262787,2.723207892,2.85696823,2.78552113,2.879299317,2.759043169,2.722703094,2.673896404,2.579069322,2.519885465,2.563823383,3.079082223,3.098691443,3.072235166,3.039756014,2.780780145,2.734882046,2.503979964,2.080345041,1.428314834,1.32571704,1.315629566,1.389071396,1.545605199,1.416740498,1.279424762
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tajikistan,TJK,2.033681195,1.830658715,1.358896278,0.903720763,0.522979611,0.424027492,0.371164424,0.410889594,0.4492127,0.411109666,0.350864132,0.335483498,0.326183111,0.325980159,0.381847096,0.356638517,0.38066335,0.454594081,0.415182916,0.322035092,0.321040534,0.329384665,0.378966219,0.392681965,0.550493446,0.575406353,0.698461649,0.825452845,0.950588795,1.008631999
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tanzania,TZA,0.072204806,0.069380333,0.067420278,0.067297722,0.064530683,0.089489321,0.098600762,0.090836028,0.082528011,0.075122899,0.085492842,0.088333952,0.098086758,0.100798421,0.132304059,0.143510929,0.149205962,0.141663381,0.141804867,0.134797057,0.153245827,0.176391644,0.206488756,0.219409151,0.210833306,0.222447127,0.205809359,0.21033098,0.206650171,0.208008411
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Thailand,THA,1.615396858,1.748121854,1.895926554,2.124091765,2.338593698,2.621518472,2.901691077,2.917616044,2.53930438,2.622982807,2.608217221,2.720453948,2.868833672,2.962866918,3.218284298,3.308451846,3.315519826,3.360805165,3.380211682,3.248019934,3.433083656,3.3996336,3.62473671,3.746854529,3.670562302,3.75566633,3.70494516,3.650522759,3.613941283,3.745582371
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Timor-Leste,TLS,0,0,0,0,0,0,0,0,0,0,0,0,0.185678055,0.18106852,0.207824827,0.214584969,0.205818831,0.20071378,0.201423482,0.219794658,0.223153996,0.225701183,0.263255971,0.394557296,0.447237156,0.435142099,0.491277698,0.493711969,0.486192837,0.480616789
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Togo,TGO,0.252222231,0.231942389,0.181675649,0.155232749,0.221594424,0.228387645,0.305136235,0.166291058,0.253706567,0.350908115,0.253392798,0.228960634,0.254509198,0.338277008,0.319520278,0.30606151,0.267200523,0.24864668,0.252118046,0.441454288,0.400206639,0.372754818,0.322782996,0.246122099,0.217949578,0.244285302,0.300208031,0.263460335,0.287211656,0.286955359
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tonga,TON,0.810315314,0.94030906,0.774733024,0.867406425,0.925489567,0.990227752,0.808423574,0.935842159,0.936423828,1.11686376,1.003869283,0.918515648,0.98165774,1.184752418,1.203396931,1.276116365,1.40597043,1.200322587,1.19047619,1.282386321,1.09142043,0.993392869,1.013934624,1.074806936,1.073846904,1.091196924,1.437936939,1.745482142,1.544460295,1.552152909
